DS,Y
2023-04-28T18:15:21.799296,3
2023-04-28T18:30:25.50665,3
2023-04-28T18:45:29.2301,3
2023-04-28T19:00:33.041886,3
2023-04-28T19:15:35.825889,3
2023-04-28T19:30:40.281731,3
2023-04-28T19:45:43.846177,3
2023-04-28T20:00:48.546717,3
2023-04-28T20:15:52.452364,3
2023-04-28T20:30:56.174767,3
2023-04-28T20:46:00.282849,7
2023-04-28T21:01:11.093968,7
2023-04-28T21:16:14.800163,7
2023-04-28T21:31:18.504505,7
2023-04-28T21:46:22.736313,7
2023-04-28T22:01:26.971901,7
2023-04-28T22:16:30.816302,7
2023-04-28T22:31:34.456138,7
2023-04-28T22:46:38.493009,7
2023-04-28T23:01:42.164263,7
2023-04-28T23:16:45.970967,7
2023-04-28T23:31:50.256299,7
2023-04-28T23:46:54.663318,7
2023-04-29T00:01:58.652284,0
2023-04-29T00:17:02.416331,0
2023-04-29T00:32:06.701178,0
2023-04-29T00:47:11.429723,0
2023-04-29T01:02:17.191187,0
2023-04-29T01:17:21.793567,0
2023-04-29T01:32:25.84334,0
2023-04-29T01:47:30.321334,0
2023-04-29T02:02:35.870534,0
2023-04-29T02:17:40.641069,0
2023-04-29T02:32:45.832061,0
2023-04-29T02:47:51.738256,0
2023-04-29T03:03:01.729365,0
2023-04-29T03:18:46.171872,0
2023-04-29T03:35:04.806915,0
2023-04-29T03:50:16.818431,0
2023-04-29T04:05:20.523486,0
2023-04-29T04:20:24.208275,3
2023-04-29T04:35:27.817024,0
2023-04-29T04:50:31.677327,3
2023-04-29T05:05:36.416076,3
2023-04-29T05:20:40.820336,7
2023-04-29T05:35:44.487342,7
2023-04-29T05:50:47.515398,7
2023-04-29T06:05:52.044127,10
2023-04-29T06:20:55.924065,14
2023-04-29T06:35:59.619671,17
2023-04-29T06:51:03.400434,17
2023-04-29T07:06:07.037187,17
2023-04-29T07:21:10.870315,21
2023-04-29T07:36:14.580107,21
2023-04-29T07:51:18.233506,25
2023-04-29T08:06:21.925562,39
2023-04-29T08:21:25.696379,50
2023-04-29T08:36:29.920309,57
2023-04-29T08:51:33.632999,67
2023-04-29T09:06:37.186923,82
2023-04-29T09:21:40.888562,96
2023-04-29T09:36:45.436239,107
2023-04-29T09:51:49.086987,125
2023-04-29T10:06:52.945727,125
2023-04-29T10:21:56.781083,128
2023-04-29T10:37:00.480846,128
2023-04-29T10:52:04.412352,128
2023-04-29T11:07:08.1923,132
2023-04-29T11:22:11.675901,0
2023-04-29T11:37:15.755681,139
2023-04-29T11:52:19.819394,142
2023-04-29T12:07:23.531426,139
2023-04-29T12:22:27.388348,125
2023-04-29T12:37:31.192312,114
2023-04-29T12:52:36.282287,103
2023-04-29T13:07:40.057288,110
2023-04-29T13:22:43.826485,103
2023-04-29T13:37:47.537273,100
2023-04-29T13:52:52.420068,100
2023-04-29T14:08:05.668927,78
2023-04-29T14:23:09.760332,82
2023-04-29T14:38:13.585447,78
2023-04-29T14:53:17.203437,64
2023-04-29T15:08:20.824202,53
2023-04-29T15:23:24.57799,53
2023-04-29T15:38:28.195308,39
2023-04-29T15:53:32.006806,21
2023-04-29T16:08:35.696811,25
2023-04-29T16:23:39.47819,17
2023-04-29T16:38:43.205834,17
2023-04-29T16:53:47.013872,17
2023-04-29T17:08:50.817609,10
2023-04-29T17:23:54.502097,10
2023-04-29T17:38:59.496291,10
2023-04-29T17:54:03.410404,7
2023-04-29T18:09:06.988325,7
2023-04-29T18:24:10.951261,7
2023-04-29T18:39:14.465252,10
2023-04-29T18:54:18.317356,10
2023-04-29T19:09:21.234926,10
2023-04-29T19:24:25.000289,10
2023-04-29T19:39:28.683816,10
2023-04-29T19:54:32.503533,10
2023-04-29T20:09:36.202402,10
2023-04-29T20:24:39.91142,10
2023-04-29T20:39:43.502886,10
2023-04-29T20:54:47.239663,10
2023-04-29T21:09:50.762041,10
2023-04-29T21:24:55.332678,10
2023-04-29T21:39:58.976093,10
2023-04-29T21:55:02.859549,10
2023-04-29T22:10:06.516994,10
2023-04-29T22:25:10.165429,10
2023-04-29T22:40:13.893447,10
2023-04-29T22:55:17.480272,10
2023-04-29T23:10:21.319762,10
2023-04-29T23:25:24.943039,10
2023-04-29T23:40:29.05156,10
2023-04-29T23:55:32.961887,10
2023-04-30T00:10:36.643226,0
2023-04-30T00:25:40.32134,0
2023-04-30T00:40:43.881944,0
2023-04-30T00:55:47.725591,0
2023-04-30T01:10:51.282304,0
2023-04-30T01:25:54.930533,0
2023-04-30T01:40:59.097573,0
2023-04-30T01:56:02.683423,0
2023-04-30T02:11:06.77568,0
2023-04-30T02:26:10.524756,0
2023-04-30T02:41:14.396328,0
2023-04-30T02:56:17.938952,0
2023-04-30T03:11:21.632197,0
2023-04-30T03:26:25.487435,0
2023-04-30T03:41:29.086478,0
2023-04-30T03:56:32.913218,0
2023-04-30T04:11:36.712323,0
2023-04-30T04:26:40.310683,0
2023-04-30T04:41:44.11864,0
2023-04-30T04:56:48.81899,0
2023-04-30T05:11:52.520238,3
2023-04-30T05:26:56.184148,3
2023-04-30T05:42:01.038666,0
2023-04-30T05:57:05.009139,0
2023-04-30T06:12:08.734152,0
2023-04-30T06:27:12.316692,3
2023-04-30T06:42:16.028651,7
2023-04-30T06:57:19.8803,10
2023-04-30T07:12:23.766704,10
2023-04-30T07:27:27.285631,50
2023-04-30T07:42:30.903315,71
2023-04-30T07:57:34.74406,75
2023-04-30T08:12:38.419229,89
2023-04-30T08:27:42.204047,92
2023-04-30T08:42:45.968056,128
2023-04-30T08:57:49.620555,150
2023-04-30T09:12:53.238583,171
2023-04-30T09:27:58.053184,175
2023-04-30T09:43:02.460365,192
2023-04-30T09:58:06.042104,189
2023-04-30T10:13:09.872117,192
2023-04-30T10:28:13.565954,192
2023-04-30T10:43:17.40104,192
2023-04-30T10:58:21.661838,189
2023-04-30T11:13:25.308357,185
2023-04-30T11:28:29.058326,167
2023-04-30T11:43:32.992975,160
2023-04-30T11:58:36.806249,142
2023-04-30T12:13:40.459799,132
2023-04-30T12:28:44.155141,125
2023-04-30T12:43:47.943962,110
2023-04-30T12:58:51.61473,89
2023-04-30T13:13:56.302575,85
2023-04-30T13:29:00.977257,85
2023-04-30T13:44:04.902304,67
2023-04-30T13:59:08.763633,57
2023-04-30T14:14:12.27912,53
2023-04-30T14:29:16.151968,50
2023-04-30T14:44:20.437686,42
2023-04-30T14:59:24.602421,39
2023-04-30T15:14:28.336043,28
2023-04-30T15:29:32.629472,14
2023-04-30T15:44:36.270103,17
2023-04-30T15:59:40.073464,17
2023-04-30T16:14:44.173785,14
2023-04-30T16:29:47.900059,14
2023-04-30T16:44:51.642909,10
2023-04-30T16:59:55.492034,14
2023-04-30T17:14:59.403765,10
2023-04-30T17:30:04.408036,10
2023-04-30T17:45:08.243067,10
2023-04-30T18:00:12.629447,10
2023-04-30T18:15:16.42998,10
2023-04-30T18:30:20.112894,10
2023-04-30T18:45:23.924118,10
2023-04-30T19:00:27.581118,7
2023-04-30T19:15:32.310987,7
2023-04-30T19:30:36.033951,7
2023-04-30T19:45:39.661422,7
2023-04-30T20:00:43.4458,7
2023-04-30T20:15:47.245804,7
2023-04-30T20:30:50.963722,7
2023-04-30T20:45:54.676601,7
2023-04-30T21:00:59.246177,7
2023-04-30T21:16:03.429326,7
2023-04-30T21:31:07.137507,7
2023-04-30T21:46:10.912244,7
2023-04-30T22:01:14.731273,7
2023-04-30T22:16:18.502092,7
2023-04-30T22:31:22.132732,7
2023-04-30T22:46:25.96828,7
2023-04-30T23:01:29.638798,7
2023-04-30T23:16:33.570827,7
2023-04-30T23:31:37.399232,7
2023-04-30T23:46:41.132602,7
2023-05-01T00:01:45.808362,0
2023-05-01T00:16:49.368599,0
2023-05-01T00:31:53.871509,0
2023-05-01T00:46:57.521823,0
2023-05-01T01:02:01.614669,0
2023-05-01T01:17:05.202471,0
2023-05-01T01:32:08.999233,0
2023-05-01T01:47:12.653362,0
2023-05-01T02:02:16.140427,0
2023-05-01T02:17:19.599594,0
2023-05-01T02:32:24.117234,0
2023-05-01T02:47:27.845543,0
2023-05-01T03:02:31.453168,0
2023-05-01T03:17:35.083707,0
2023-05-01T03:32:38.780048,0
2023-05-01T03:47:42.357146,0
2023-05-01T04:02:46.276304,0
2023-05-01T04:17:49.993678,0
2023-05-01T04:32:53.620213,0
2023-05-01T04:47:57.294838,0
2023-05-01T05:03:01.237477,0
2023-05-01T05:18:05.303866,0
2023-05-01T05:33:09.025162,3
2023-05-01T05:48:12.61626,0
2023-05-01T06:03:16.311147,3
2023-05-01T06:18:19.959382,3
2023-05-01T06:33:23.579903,10
2023-05-01T06:48:27.162051,14
2023-05-01T07:03:31.251512,14
2023-05-01T07:18:35.584598,14
2023-05-01T07:33:39.188477,14
2023-05-01T07:48:42.784673,17
2023-05-01T08:03:46.307915,25
2023-05-01T08:18:49.888263,32
2023-05-01T08:33:53.448365,35
2023-05-01T08:48:57.997427,35
2023-05-01T09:04:01.540233,35
2023-05-01T09:19:05.777002,35
2023-05-01T09:34:09.389567,28
2023-05-01T09:49:13.037085,28
2023-05-01T10:04:16.593554,28
2023-05-01T10:19:20.488768,25
2023-05-01T10:34:24.047144,21
2023-05-01T10:49:27.668034,21
2023-05-01T11:04:31.497775,21
2023-05-01T11:19:35.295844,17
2023-05-01T11:34:39.087755,21
2023-05-01T11:49:42.851684,21
2023-05-01T12:04:46.77861,17
2023-05-01T12:19:50.437436,14
2023-05-01T12:34:53.937702,14
2023-05-01T12:49:57.71004,10
2023-05-01T13:05:01.717586,10
2023-05-01T13:20:05.977807,7
2023-05-01T13:35:09.711612,7
2023-05-01T13:50:13.491166,7
2023-05-01T14:05:17.270706,7
2023-05-01T14:20:21.016437,7
2023-05-01T14:35:24.852859,0
2023-05-01T14:50:28.688374,3
2023-05-01T15:05:32.59494,3
2023-05-01T15:20:36.319457,3
2023-05-01T15:35:40.008349,3
2023-05-01T15:50:43.695846,0
2023-05-01T16:05:47.378228,0
2023-05-01T16:20:51.193873,0
2023-05-01T16:35:55.005513,3
2023-05-01T16:50:58.696165,3
2023-05-01T17:06:02.456625,0
2023-05-01T17:21:06.376731,0
2023-05-01T17:36:11.205144,0
2023-05-01T17:51:14.868996,0
2023-05-01T18:06:18.510874,0
2023-05-01T18:21:22.245741,0
2023-05-01T18:36:26.144309,0
2023-05-01T18:51:29.833574,0
2023-05-01T19:06:33.43436,0
2023-05-01T19:21:37.347218,0
2023-05-01T19:36:40.996706,0
2023-05-01T19:51:44.644007,0
2023-05-01T20:06:48.518097,0
2023-05-01T20:21:52.412595,0
2023-05-01T20:36:56.280326,0
2023-05-01T20:51:59.946673,0
2023-05-01T21:07:03.647934,0
2023-05-01T21:22:08.180305,0
2023-05-01T21:37:11.862331,0
2023-05-01T21:52:15.633235,0
2023-05-01T22:07:19.461135,0
2023-05-01T22:22:23.056272,0
2023-05-01T22:37:27.085556,0
2023-05-01T22:52:30.874471,0
2023-05-01T23:07:34.931676,0
2023-05-01T23:22:38.567462,0
2023-05-01T23:37:42.380563,0
2023-05-01T23:52:46.11512,0
2023-05-02T00:07:50.529064,0
2023-05-02T00:22:54.70658,0
2023-05-02T00:37:58.408233,0
2023-05-02T00:53:02.19375,0
2023-05-02T01:08:06.272319,0
2023-05-02T01:23:10.20821,0
2023-05-02T01:38:14.055129,0
2023-05-02T01:53:17.592679,0
2023-05-02T02:08:21.279162,0
2023-05-02T02:23:25.073743,0
2023-05-02T02:38:28.809762,0
2023-05-02T02:53:32.804037,0
2023-05-02T03:08:36.544073,0
2023-05-02T03:23:40.525968,0
2023-05-02T03:38:44.08236,0
2023-05-02T03:53:48.072416,0
2023-05-02T04:08:51.939169,0
2023-05-02T04:23:56.539792,0
2023-05-02T04:39:00.225391,0
2023-05-02T04:54:04.222601,0
2023-05-02T05:09:11.703267,0
2023-05-02T05:24:15.764442,0
2023-05-02T05:39:19.8293,0
2023-05-02T05:54:23.407789,0
2023-05-02T06:09:27.536894,0
2023-05-02T06:24:31.244651,0
2023-05-02T06:39:35.978014,0
2023-05-02T06:54:39.857645,0
2023-05-02T07:09:43.546117,3
2023-05-02T07:24:47.375251,7
2023-05-02T07:39:51.150542,7
2023-05-02T07:54:55.111911,10
2023-05-02T08:09:58.875386,21
2023-05-02T08:25:02.704388,21
2023-05-02T08:40:06.703569,28
2023-05-02T08:55:10.563659,25
2023-05-02T09:10:14.612596,21
2023-05-02T09:25:18.326999,21
2023-05-02T09:40:24.404381,17
2023-05-02T09:55:29.774175,17
2023-05-02T10:10:37.226454,17
2023-05-02T10:25:44.396262,25
2023-05-02T10:40:50.404578,25
2023-05-02T10:55:57.324205,21
2023-05-02T11:11:01.528292,21
2023-05-02T11:26:06.555976,21
2023-05-02T11:41:11.312819,0
2023-05-02T11:56:15.208,0
2023-05-02T12:11:20.300807,0
2023-05-02T12:26:25.834682,0
2023-05-02T12:41:31.78967,0
2023-05-02T12:56:37.70863,0
2023-05-02T13:11:42.627577,0
2023-05-02T13:26:47.72272,0
2023-05-02T13:41:52.729442,0
2023-05-02T13:56:59.053606,0
2023-05-02T14:12:03.983445,0
2023-05-02T14:27:08.47916,0
2023-05-02T14:42:12.173953,0
2023-05-02T14:57:16.124162,0
2023-05-02T15:12:19.959794,0
2023-05-02T15:27:24.057931,0
2023-05-02T15:42:29.405716,0
2023-05-02T15:57:33.303255,0
2023-05-02T16:12:37.6324,0
2023-05-02T16:27:41.770475,0
2023-05-02T16:42:45.611047,0
2023-05-02T16:57:49.423471,0
2023-05-02T17:12:54.494132,0
2023-05-02T17:27:58.460263,0
2023-05-02T17:43:02.427004,0
2023-05-02T17:58:06.347799,0
2023-05-02T18:13:10.20273,0
2023-05-02T18:28:14.036867,0
2023-05-02T18:43:17.75554,0
2023-05-02T18:58:21.698597,0
2023-05-02T19:13:25.05846,0
2023-05-02T19:28:29.516312,0
2023-05-02T19:43:33.489506,0
2023-05-02T19:58:37.52808,0
2023-05-02T20:13:41.403742,0
2023-05-02T20:28:45.714132,0
2023-05-02T20:43:49.944011,0
2023-05-02T20:58:53.734104,0
2023-05-02T21:13:57.960516,0
2023-05-02T21:29:01.850745,0
2023-05-02T21:44:05.582006,0
2023-05-02T21:59:09.412423,0
2023-05-02T22:14:13.178204,0
2023-05-02T22:29:17.052022,0
2023-05-02T22:44:21.109512,0
2023-05-02T22:59:24.860244,0
2023-05-02T23:14:28.646027,0
2023-05-02T23:29:33.505177,0
2023-05-02T23:44:37.32696,0
2023-05-02T23:59:41.081967,0
2023-05-03T00:14:45.044384,0
2023-05-03T00:29:48.81059,0
2023-05-03T00:44:52.749168,0
2023-05-03T00:59:56.466535,0
2023-05-03T01:15:00.111806,0
2023-05-03T01:30:04.040752,0
2023-05-03T01:45:07.764498,0
2023-05-03T02:00:11.768708,0
2023-05-03T02:15:15.34424,0
2023-05-03T02:30:19.305136,0
2023-05-03T02:45:23.072253,0
2023-05-03T03:00:26.7153,0
2023-05-03T03:15:30.825408,0
2023-05-03T03:30:35.4643,0
2023-05-03T03:45:39.130287,0
2023-05-03T04:00:42.713477,0
2023-05-03T04:15:46.468928,0
2023-05-03T04:30:50.120862,0
2023-05-03T04:45:53.946876,0
2023-05-03T05:00:57.854418,0
2023-05-03T05:16:01.893272,0
2023-05-03T05:31:07.063245,0
2023-05-03T05:46:10.676039,0
2023-05-03T06:01:14.585398,0
2023-05-03T06:16:18.371374,0
2023-05-03T06:31:22.193877,0
2023-05-03T06:46:25.97334,0
2023-05-03T07:01:30.020342,0
2023-05-03T07:16:33.782339,0
2023-05-03T07:31:37.52179,0
2023-05-03T07:46:41.581171,0
2023-05-03T08:01:46.772333,0
2023-05-03T08:16:51.126073,0
2023-05-03T08:31:55.336819,0
2023-05-03T08:47:00.311537,0
2023-05-03T09:02:04.444216,0
2023-05-03T09:34:19.671785,0
2023-05-03T09:49:23.621002,0
2023-05-03T10:04:27.516705,0
2023-05-03T10:19:31.402268,0
2023-05-03T10:34:35.253838,0
2023-05-03T10:49:38.978523,0
2023-05-03T11:04:42.865843,0
2023-05-03T11:19:46.882071,0
2023-05-03T11:34:50.781074,0
2023-05-03T11:49:54.648591,0
2023-05-03T12:04:58.554644,0
2023-05-03T12:20:03.16645,0
2023-05-03T12:35:08.264417,0
2023-05-03T12:50:11.74542,0
2023-05-03T13:05:15.613524,0
2023-05-03T13:20:19.377393,0
2023-05-03T13:35:23.855006,0
2023-05-03T13:50:27.453777,0
2023-05-03T14:05:31.146378,0
2023-05-03T14:20:34.986286,0
2023-05-03T14:35:39.937775,0
2023-05-03T14:50:43.558831,0
2023-05-03T15:05:47.432032,0
2023-05-03T15:20:50.988231,0
2023-05-03T15:35:55.405137,0
2023-05-03T15:50:59.676327,0
2023-05-03T16:06:03.638505,0
2023-05-03T16:21:07.420482,0
2023-05-03T16:36:13.0852,0
2023-05-03T16:51:16.930742,0
2023-05-03T17:06:20.474812,0
2023-05-03T17:21:24.065668,0
2023-05-03T17:36:28.634906,0
2023-05-03T17:51:32.499196,0
2023-05-03T18:06:36.797951,0
2023-05-03T18:21:40.321256,0
2023-05-03T18:36:44.888472,0
2023-05-03T18:51:48.963565,0
2023-05-03T19:06:52.693072,0
2023-05-03T19:21:55.963589,0
2023-05-03T19:37:00.112087,0
2023-05-03T19:52:04.205127,0
2023-05-03T20:07:08.775673,0
2023-05-03T20:22:13.5105,0
2023-05-03T20:37:18.220059,0
2023-05-03T20:52:22.016878,0
2023-05-03T21:07:26.448062,0
2023-05-03T21:22:30.038639,0
2023-05-03T21:37:33.572748,0
2023-05-03T21:52:37.228311,0
2023-05-03T22:07:40.815589,0
2023-05-03T22:22:44.458117,0
2023-05-03T22:37:48.033385,0
2023-05-03T22:52:51.832866,0
2023-05-03T23:07:55.470778,0
2023-05-03T23:22:59.068733,0
2023-05-03T23:38:02.570719,0
2023-05-03T23:53:06.198661,0
2023-05-04T00:08:09.7885,0
2023-05-04T00:23:13.253717,0
2023-05-04T00:38:16.902718,0
2023-05-04T00:53:21.054558,0
2023-05-04T01:08:24.545417,0
2023-05-04T01:23:28.198216,0
2023-05-04T01:38:31.860256,0
2023-05-04T01:53:35.597788,0
2023-05-04T02:08:39.111482,0
2023-05-04T02:23:42.790245,0
2023-05-04T02:38:46.346832,0
2023-05-04T02:53:50.155326,0
2023-05-04T03:08:53.921169,0
2023-05-04T03:23:57.661947,0
2023-05-04T03:39:01.116207,0
2023-05-04T03:54:04.71986,0
2023-05-04T04:09:08.202814,0
2023-05-04T04:24:11.788645,0
2023-05-04T04:39:15.368245,0
2023-05-04T04:54:19.078681,0
2023-05-04T05:09:22.840224,0
2023-05-04T05:24:26.86776,0
2023-05-04T05:39:30.729828,0
2023-05-04T05:54:35.332685,0
2023-05-04T06:09:39.536038,0
2023-05-04T06:24:43.156225,0
2023-05-04T06:39:46.684943,0
2023-05-04T06:54:50.629256,0
2023-05-04T07:09:54.276236,0
2023-05-04T07:24:57.904215,0
2023-05-04T07:40:01.769463,0
2023-05-04T07:55:05.584827,0
2023-05-04T08:10:10.475575,0
2023-05-04T08:25:15.035783,0
2023-05-04T08:40:18.797596,0
2023-05-04T08:55:22.708052,0
2023-05-04T09:10:26.467843,0
2023-05-04T09:25:30.145009,0
2023-05-04T09:40:34.393194,0
2023-05-04T09:55:38.159876,0
2023-05-04T10:10:42.130753,0
2023-05-04T10:25:46.336324,0
2023-05-04T10:40:50.111275,0
2023-05-04T10:55:53.952997,0
2023-05-04T11:10:57.479046,0
2023-05-04T11:26:01.286954,0
2023-05-04T11:41:08.629697,0
2023-05-04T11:56:12.602676,0
2023-05-04T12:11:16.200063,0
2023-05-04T12:26:20.719574,0
2023-05-04T12:41:24.354625,0
2023-05-04T12:56:28.551942,0
2023-05-04T13:11:32.189507,0
2023-05-04T13:26:36.640227,0
2023-05-04T13:41:40.554737,0
2023-05-04T13:56:44.565947,0
2023-05-04T14:11:48.430021,0
2023-05-04T14:26:52.35536,0
2023-05-04T14:41:56.63764,0
2023-05-04T14:57:00.720404,0
2023-05-04T15:12:04.855484,0
2023-05-04T15:27:08.547811,0
2023-05-04T15:42:12.657872,0
2023-05-04T15:57:16.311156,0
2023-05-04T16:12:20.159422,0
2023-05-04T16:27:23.635941,0
2023-05-04T16:42:27.223283,0
2023-05-04T16:57:31.138348,0
2023-05-04T17:12:34.84947,0
2023-05-04T17:27:38.48789,0
2023-05-04T17:42:42.108262,0
2023-05-04T17:57:45.738172,0
2023-05-04T18:12:49.333441,0
2023-05-04T18:27:53.199071,0
2023-05-04T18:42:56.944839,0
2023-05-04T18:58:00.615802,0
2023-05-04T19:13:03.80616,0
2023-05-04T19:28:07.480249,0
2023-05-04T19:43:11.436192,0
2023-05-04T19:58:15.397513,0
2023-05-04T20:13:19.119872,0
2023-05-04T20:28:22.683271,0
2023-05-04T20:43:26.301316,0
2023-05-04T20:58:30.169072,0
2023-05-04T21:13:33.987123,0
2023-05-04T21:28:37.632526,0
2023-05-04T21:43:41.326826,0
2023-05-04T21:58:45.098777,0
2023-05-04T22:13:48.800537,0
2023-05-04T22:28:52.678391,0
2023-05-04T22:43:57.149971,0
2023-05-04T22:59:00.732421,0
2023-05-04T23:14:04.327187,0
2023-05-04T23:29:07.898918,0
2023-05-04T23:44:11.576258,0
2023-05-04T23:59:15.191398,0
2023-05-05T00:14:19.268742,0
2023-05-05T00:29:23.014008,0
2023-05-05T00:44:26.89159,0
2023-05-05T00:59:32.058738,0
2023-05-05T01:14:37.018685,0
2023-05-05T01:29:41.288081,0
2023-05-05T01:44:46.089106,0
2023-05-05T01:59:53.180665,0
2023-05-05T02:14:56.770304,0
2023-05-05T02:30:01.37609,0
2023-05-05T02:45:06.305372,0
2023-05-05T03:00:11.477227,0
2023-05-05T03:15:17.691065,0
2023-05-05T03:30:27.52988,0
2023-05-05T03:45:47.219229,0
2023-05-05T04:00:51.015812,0
2023-05-05T04:15:54.442996,0
2023-05-05T04:30:58.120374,0
2023-05-05T04:46:01.708176,0
2023-05-05T05:01:06.355872,0
2023-05-05T05:16:09.87864,0
2023-05-05T05:31:13.708227,0
2023-05-05T05:46:17.64051,0
2023-05-05T06:01:21.23429,0
2023-05-05T06:16:24.818421,0
2023-05-05T06:31:28.700548,0
2023-05-05T06:46:32.392935,0
2023-05-05T07:01:36.395376,0
2023-05-05T07:16:40.321186,0
2023-05-05T07:31:44.188927,0
2023-05-05T07:46:47.762803,0
2023-05-05T08:01:51.492067,0
2023-05-05T08:16:55.499881,0
2023-05-05T08:31:58.952027,0
2023-05-05T08:47:02.741049,0
2023-05-05T09:02:06.501455,0
2023-05-05T09:17:10.895524,0
2023-05-05T09:32:14.7859,0
2023-05-05T09:47:18.477752,0
2023-05-05T10:02:22.446004,0
2023-05-05T10:17:27.822797,0
2023-05-05T10:32:31.498212,0
2023-05-05T10:47:35.555568,0
2023-05-05T11:02:39.760202,0
2023-05-05T11:17:44.421342,0
2023-05-05T11:32:49.891861,0
2023-05-05T11:47:53.433058,0
2023-05-05T12:02:57.596803,0
2023-05-05T12:18:02.256486,0
2023-05-05T12:33:06.777907,0
2023-05-05T12:48:10.339369,0
2023-05-05T13:03:13.882504,0
2023-05-05T13:18:17.848088,0
2023-05-05T13:33:21.724569,0
2023-05-05T13:48:25.529009,0
2023-05-05T14:03:29.365391,0
2023-05-05T14:18:33.212964,0
2023-05-05T14:33:37.358667,0
2023-05-05T14:48:41.283827,0
2023-05-05T15:03:45.646546,0
2023-05-05T15:18:49.486719,0
2023-05-05T15:33:53.112018,0
2023-05-05T15:48:58.20506,0
2023-05-05T16:04:03.087594,0
2023-05-05T16:19:06.747337,0
2023-05-05T16:34:10.440177,0
2023-05-05T16:49:14.005268,0
2023-05-05T17:04:17.995616,0
2023-05-05T17:19:21.676988,0
2023-05-05T17:34:26.60881,0
2023-05-05T17:49:30.32062,0
2023-05-05T18:04:34.707648,0
2023-05-05T18:19:38.333082,0
2023-05-05T18:34:42.032243,0
2023-05-05T18:49:45.887649,0
2023-05-05T19:04:49.66638,0
2023-05-05T19:19:52.416436,0
2023-05-05T19:34:55.963992,0
2023-05-05T19:49:59.581391,0
2023-05-05T20:05:03.334923,0
2023-05-05T20:20:06.948875,0
2023-05-05T20:35:10.593694,0
2023-05-05T20:50:14.125161,0
2023-05-05T21:05:18.615377,0
2023-05-05T21:20:22.176235,0
2023-05-05T21:35:25.795769,0
2023-05-05T21:50:29.386265,0
2023-05-05T22:05:33.292243,0
2023-05-05T22:20:36.962679,0
2023-05-05T22:35:40.498054,0
2023-05-05T22:50:44.222581,0
2023-05-05T23:05:48.417167,0
2023-05-05T23:20:52.056929,0
2023-05-05T23:35:55.897856,0
2023-05-05T23:50:59.563562,0
2023-05-06T00:06:02.944216,0
2023-05-06T00:21:06.604033,0
2023-05-06T00:36:10.304329,0
2023-05-06T00:51:13.704581,0
2023-05-06T01:06:17.345879,0
2023-05-06T01:21:21.036269,0
2023-05-06T01:36:24.60951,0
2023-05-06T01:51:28.204867,0
2023-05-06T02:06:31.671233,0
2023-05-06T02:21:35.368446,0
2023-05-06T02:36:39.043196,0
2023-05-06T02:51:42.477263,0
2023-05-06T03:06:46.190754,0
2023-05-06T03:21:49.787926,0
2023-05-06T03:36:54.508832,0
2023-05-06T03:51:58.026105,0
2023-05-06T04:07:01.617121,0
2023-05-06T04:22:05.176042,0
2023-05-06T04:37:08.721454,0
2023-05-06T04:52:12.376059,0
2023-05-06T05:07:16.595899,0
2023-05-06T05:22:20.188044,0
2023-05-06T05:37:23.744487,0
2023-05-06T05:52:27.292859,0
2023-05-06T06:07:30.948262,0
2023-05-06T06:22:34.477812,0
2023-05-06T06:37:37.944302,0
2023-05-06T06:52:41.535161,0
2023-05-06T07:07:45.405214,0
2023-05-06T07:22:50.020023,0
2023-05-06T07:37:54.135705,0
2023-05-06T07:52:57.740023,0
2023-05-06T08:08:01.266812,0
2023-05-06T08:23:04.899403,0
2023-05-06T08:38:08.634093,0
2023-05-06T08:53:12.241928,0
2023-05-06T09:08:16.830871,0
2023-05-06T09:23:20.638565,0
2023-05-06T09:38:24.267499,0
2023-05-06T09:53:27.806262,0
2023-05-06T10:08:31.682541,0
2023-05-06T10:23:35.117704,0
2023-05-06T10:38:38.684091,0
2023-05-06T10:53:42.488254,0
2023-05-06T11:08:45.940073,0
2023-05-06T11:23:49.442748,0
2023-05-06T11:38:53.084359,0
2023-05-06T11:53:57.344282,0
2023-05-06T12:09:01.070389,0
2023-05-06T12:24:04.754901,0
2023-05-06T12:39:08.355927,0
2023-05-06T12:54:11.973981,0
2023-05-06T13:09:15.803584,0
2023-05-06T13:24:19.394524,0
2023-05-06T13:39:23.043884,0
2023-05-06T13:54:26.578643,0
2023-05-06T14:09:30.992241,0
2023-05-06T14:24:34.557924,0
2023-05-06T14:39:38.04068,0
2023-05-06T14:54:41.685759,0
2023-05-06T15:09:45.242324,0
2023-05-06T15:24:48.713791,0
2023-05-06T15:39:52.47343,0
2023-05-06T15:54:56.155276,0
2023-05-06T16:10:00.551638,0
2023-05-06T16:25:04.134722,0
2023-05-06T16:40:08.008019,0
2023-05-06T16:55:11.683559,0
2023-05-06T17:10:16.198097,0
2023-05-06T17:25:19.66899,0
2023-05-06T17:40:23.253205,0
2023-05-06T17:55:27.008245,0
2023-05-06T18:10:30.615521,0
2023-05-06T18:25:34.531361,0
2023-05-06T18:40:38.195952,0
2023-05-06T18:55:43.827369,0
2023-05-06T19:10:47.485577,0
2023-05-06T19:25:50.816352,0
2023-05-06T19:41:12.237371,0
2023-05-06T19:57:05.577994,0
2023-05-06T20:12:09.294864,0
2023-05-06T20:27:13.361471,0
2023-05-06T20:42:16.974212,0
2023-05-06T20:57:20.711227,0
2023-05-06T21:12:24.650562,0
2023-05-06T21:27:28.082798,0
